"id_no","binomial","seasonal","full_habitat_code","habitat_code","elevation_lower","elevation_upper","xmin","xmax","ymin","ymax","path"
22681068,"Picoides canicapillus",1,"1.6|1.7|1.9|3.5|14.4","1.6|1.7|1.9|3.5|14.4",0,2800,7078469,13419469,-757923,5839077,"/home/jhanson/frc-data/BOTW/FRC_22681068_1.tif"
22689194,"Glaucidium passerinum",1,"1.1|1.4|3.3|3.4|5.4","1.1|1.4|3.3|3.4|5.4",250,2150,555469,14393469,4817077,6853077,"/home/jhanson/frc-data/BOTW/FRC_22689194_1.tif"
22692162,"Grus nigricollis",3,"5.1|5.5|5.7|14.1","5.1|5.5|5.7|14.1",2100,4900,8336469,10188469,3185077,3790077,"/home/jhanson/frc-data/BOTW/FRC_22692162_3.tif"
22692146,"Grus grus",3,"2.1|4.6|5.1|5.5|12.4|14.1|14.2","2.1|4.6|5.1|5.5|14.1|14.2",0,9000,-955531,11785469,1122077,5494077,"/home/jhanson/frc-data/BOTW/FRC_22692146_3.tif"
22692146,"Grus grus",2,"2.1|5.4|5.7|15.7","2.1|5.4|5.7|15.7",0,9000,-34531,15245469,4377077,6886077,"/home/jhanson/frc-data/BOTW/FRC_22692146_2.tif"
22692167,"Grus japonensis",2,"5.4|12.4","5.4",0,300,11395469,13886469,4666077,5770077,"/home/jhanson/frc-data/BOTW/FRC_22692167_2.tif"
22692167,"Grus japonensis",3,"5.1|5.5|5.7|12.5|13.4|14.1","5.1|5.5|5.7|14.1",0,300,11161469,14070469,3593077,5121077,"/home/jhanson/frc-data/BOTW/FRC_22692167_3.tif"
22692151,"Grus monacha",2,"5.4","5.4",0,9000,10091469,13647469,5218077,6450077,"/home/jhanson/frc-data/BOTW/FRC_22692151_2.tif"
22692151,"Grus monacha",3,"4.4|5.4|12.4|14.1","4.4|5.4|14.1",0,9000,10956469,12681469,3601077,4216077,"/home/jhanson/frc-data/BOTW/FRC_22692151_3.tif"
22692162,"Grus nigricollis",2,"5.4","5.4",2100,4900,7573469,9816469,3419077,4596077,"/home/jhanson/frc-data/BOTW/FRC_22692162_2.tif"
22683234,"Halcyon coromanda",2,"1.4|1.5|1.7|5.1|14.3|14.4|14.5","1.4|1.5|1.7|5.1|14.4|14.5",0,1800,7953469,13746469,2035077,5164077,"/home/jhanson/frc-data/BOTW/FRC_22683234_2.tif"
22683249,"Halcyon pileata",2,"1.4|1.5|1.6|1.7|5.1|5.7|12.1|13.4|13.5|14.1|14.3|14.4|14.5","1.4|1.5|1.6|1.7|5.1|5.7|14.1|14.4|14.5",0,1525,9291469,12503469,2479077,4984077,"/home/jhanson/frc-data/BOTW/FRC_22683249_2.tif"
22683249,"Halcyon pileata",1,"1.4|1.5|1.6|1.7|5.1|5.7|12.1|13.4|13.5|14.1|14.3|14.4|14.5","1.4|1.5|1.6|1.7|5.1|5.7|14.1|14.4|14.5",0,1525,10479469,11518469,2279077,3143077,"/home/jhanson/frc-data/BOTW/FRC_22683249_1.tif"
22683249,"Halcyon pileata",3,"1.5|1.6|1.7|5.1|5.7|12.1|13.4|13.5|14.1|14.3|14.4|14.5","1.5|1.6|1.7|5.1|5.7|14.1|14.4|14.5",0,1525,6430469,12268469,-1116923,3568077,"/home/jhanson/frc-data/BOTW/FRC_22683249_3.tif"
22695094,"Haliastur indus",1,"1.7|5.1|5.4|5.5|12.1|12.2|12.3|12.6|14.5|15.5","1.7|5.1|5.4|5.5|14.5|15.5",0,3000,6147469,15678469,-4214923,4115077,"/home/jhanson/frc-data/BOTW/FRC_22695094_1.tif"
22682854,"Harpactes erythrocephalus",1,"1.6|1.9","1.6|1.9",250,2500,7715469,11661469,-703923,3686077,"/home/jhanson/frc-data/BOTW/FRC_22682854_1.tif"
22682851,"Harpactes oreskios",1,"1.5|1.6|1.8|1.9|14.6","1.5|1.6|1.8|1.9",300,1500,9275469,11359469,-1067923,3217077,"/home/jhanson/frc-data/BOTW/FRC_22682851_1.tif"
22682857,"Harpactes wardi",1,"1.4|1.9","1.4|1.9",1500,3200,8640469,10031469,2757077,3637077,"/home/jhanson/frc-data/BOTW/FRC_22682857_1.tif"
22686891,"Hemiprocne coronata",1,"1.6|1.7|1.9","1.6|1.7|1.9",0,1400,6762469,10562469,753077,3781077,"/home/jhanson/frc-data/BOTW/FRC_22686891_1.tif"
22693543,"Hydrophasianus chirurgus",2,"5.4|5.5|5.7","5.4|5.5|5.7",0,9000,6677469,11804469,2279077,4362077,"/home/jhanson/frc-data/BOTW/FRC_22693543_2.tif"
22693543,"Hydrophasianus chirurgus",3,"5.4|5.5|5.7","5.4|5.5|5.7",0,9000,5360469,10996469,-946923,3614077,"/home/jhanson/frc-data/BOTW/FRC_22693543_3.tif"
22693543,"Hydrophasianus chirurgus",1,"5.4|5.5|5.7","5.4|5.5|5.7",0,9000,6352469,12215469,-436923,3839077,"/home/jhanson/frc-data/BOTW/FRC_22693543_1.tif"
22686684,"Hirundapus cochinchinensis",3,"1.6","1.6",0,3350,9166469,10506469,-968923,2417077,"/home/jhanson/frc-data/BOTW/FRC_22686684_3.tif"
22686684,"Hirundapus cochinchinensis",2,"1.6","1.6",0,3350,7962469,11771469,2279077,3490077,"/home/jhanson/frc-data/BOTW/FRC_22686684_2.tif"
22686684,"Hirundapus cochinchinensis",1,"1.6","1.6",0,3350,8698469,9400469,2970077,3504077,"/home/jhanson/frc-data/BOTW/FRC_22686684_1.tif"
22680423,"Histrionicus histrionicus",2,"5.1","5.1",0,9000,-17285531,16971469,4964077,7046077,"/home/jhanson/frc-data/BOTW/FRC_22680423_2.tif"
22692015,"Houbaropsis bengalensis",1,"4.5|4.6","4.5|4.6",0,9000,7735469,10157469,1564077,3522077,"/home/jhanson/frc-data/BOTW/FRC_22692015_1.tif"
22698572,"Hydrobates furcatus",1,"4.4|6","4.4|6",0,9000,-17367531,17368469,3679077,6568077,"/home/jhanson/frc-data/BOTW/FRC_22698572_1.tif"
22695156,"Icthyophaga humilis",1,"5.1|5.4|5.5","5.1|5.4|5.5",200,1000,7291469,12280469,-827923,3678077,"/home/jhanson/frc-data/BOTW/FRC_22695156_1.tif"
22698535,"Hydrobates tristrami",1,"6","6",0,9000,-17309531,17368469,1875077,5422077,"/home/jhanson/frc-data/BOTW/FRC_22698535_1.tif"
22693672,"Ibidorhyncha struthersii",1,"5.1","5.1",100,4400,6292469,11707469,3266077,5255077,"/home/jhanson/frc-data/BOTW/FRC_22693672_1.tif"
22697334,"Ixobrychus flavicollis",2,"1.6|1.7|5.1|5.4|5.7|12.4|13.4","1.6|1.7|5.1|5.4|5.7",0,1200,6425469,11804469,1978077,4107077,"/home/jhanson/frc-data/BOTW/FRC_22697334_2.tif"
22697334,"Ixobrychus flavicollis",1,"1.6|1.7|5.1|5.4|5.7|12.4|13.4","1.6|1.7|5.1|5.4|5.7",0,1200,7036469,15703469,-4487923,3126077,"/home/jhanson/frc-data/BOTW/FRC_22697334_1.tif"
22679460,"Lagopus lagopus",1,"1.1|3.3|4.1|4.2|4.4","1.1|3.3|4.1|4.2|4.4",0,9000,-17367531,17368469,5141077,6936077,"/home/jhanson/frc-data/BOTW/FRC_22679460_1.tif"
22714871,"Arundinax aedon",2,"3.4|4.4|5.1|14.1|14.4","3.4|4.4|5.1|14.1|14.4",0,9000,7780469,13293469,4579077,6320077,"/home/jhanson/frc-data/BOTW/FRC_22714871_2.tif"
22714871,"Arundinax aedon",3,"5.4|14.3","5.4",0,9000,7130469,10562469,1000077,3523077,"/home/jhanson/frc-data/BOTW/FRC_22714871_3.tif"
22714700,"Acrocephalus schoenobaenus",2,"2.1|4.6|5.1|5.4|5.5|14.1|15.1","2.1|4.6|5.1|5.4|5.5|14.1|15.1",0,9000,-1024531,8661469,4324077,6944077,"/home/jhanson/frc-data/BOTW/FRC_22714700_2.tif"
22716563,"Sibia nipalensis",1,"1.4|1.9|3.7","1.4|1.9|3.7",1400,3500,7745469,8972469,3286077,3668077,"/home/jhanson/frc-data/BOTW/FRC_22716563_1.tif"
22716572,"Sibia morrisoniana",1,"1.4|1.9","1.4|1.9",1200,3000,11642469,11744469,2796077,3069077,"/home/jhanson/frc-data/BOTW/FRC_22716572_1.tif"
22716569,"Sibia souliei",1,"1.9","1.9",1700,3300,9679469,10120469,2624077,3831077,"/home/jhanson/frc-data/BOTW/FRC_22716569_1.tif"
22718090,"Aethopyga saturata",1,"1.6|1.9|3.6|3.7","1.6|1.9|3.6|3.7",0,9000,7563469,10876469,286077,3689077,"/home/jhanson/frc-data/BOTW/FRC_22718090_1.tif"
22712016,"Aegithalos niveogularis",1,"1.9|3.7","1.9|3.7",2000,3700,6975469,8252469,3426077,4297077,"/home/jhanson/frc-data/BOTW/FRC_22712016_1.tif"
22707443,"Aegithina lafresnayei",1,"1.6","1.6",0,9000,8963469,10562469,160077,2834077,"/home/jhanson/frc-data/BOTW/FRC_22707443_1.tif"
22707433,"Aegithina tiphia",1,"1.6|1.7|1.8|1.9|14.3|14.4|14.5|14.6","1.6|1.7|1.8|1.9|14.4|14.5",0,9000,6657469,11579469,-1124923,3949077,"/home/jhanson/frc-data/BOTW/FRC_22707433_1.tif"
22718081,"Aethopyga nipalensis",1,"1.5|1.6|1.9|3.6|3.7|14.3|14.4","1.5|1.6|1.9|3.6|3.7|14.4",0,9000,7637469,10560469,1027077,3881077,"/home/jhanson/frc-data/BOTW/FRC_22718081_1.tif"
22717424,"Alauda gulgula",2,"3.5|4.4|4.5|5.1|5.5|12.4|12.5|14.1","3.5|4.4|4.5|5.1|5.5|14.1",0,4300,5176469,9975469,3250077,5341077,"/home/jhanson/frc-data/BOTW/FRC_22717424_2.tif"
22735177,"Schoeniparus castaneceps",1,"1.6|1.9","1.6|1.9",300,3600,8091469,10532469,331077,3590077,"/home/jhanson/frc-data/BOTW/FRC_22735177_1.tif"
22735182,"Fulvetta cinereiceps",1,"1.9|3.7","1.9|3.7",1400,3400,9778469,11579469,2998077,4541077,"/home/jhanson/frc-data/BOTW/FRC_22735182_1.tif"
22716627,"Schoeniparus dubius",1,"1.9|3.6|3.7","1.9|3.6|3.7",0,9000,8586469,10770469,1873077,3738077,"/home/jhanson/frc-data/BOTW/FRC_22716627_1.tif"
22734603,"Fulvetta formosana",1,"1.9|3.7","1.9|3.7",1590,3000,11646469,11736469,2805077,3051077,"/home/jhanson/frc-data/BOTW/FRC_22734603_1.tif"
22716617,"Fulvetta ludlowi",1,"1.4|3.4","1.4|3.4",2450,4000,8731469,9432469,3328077,3700077,"/home/jhanson/frc-data/BOTW/FRC_22716617_1.tif"
22716644,"Alcippe morrisonia",1,"1.6|1.9|3.7","1.6|1.9|3.7",0,9000,9203469,11804469,1714077,4150077,"/home/jhanson/frc-data/BOTW/FRC_22716644_1.tif"
22716621,"Schoeniparus rufogularis",1,"1.6|3.5","1.6|3.5",0,1100,8574469,10547469,1545077,3483077,"/home/jhanson/frc-data/BOTW/FRC_22716621_1.tif"
22716588,"Schoeniparus variegaticeps",1,"1.9|5.9","1.9|5.9",700,2000,9940469,10727469,2956077,3632077,"/home/jhanson/frc-data/BOTW/FRC_22716588_1.tif"
22716604,"Fulvetta striaticollis",1,"3.4","3.4",2200,4300,9242469,10480469,3452077,4210077,"/home/jhanson/frc-data/BOTW/FRC_22716604_1.tif"
22713140,"Alophoixus flaveolus",1,"1.6","1.6",0,9000,8118469,9610469,1596077,3578077,"/home/jhanson/frc-data/BOTW/FRC_22713140_1.tif"
22718505,"Anthus godlewskii",2,"3.1|4.4|6","3.1|4.4|6",0,3000,8150469,11590469,4966077,6094077,"/home/jhanson/frc-data/BOTW/FRC_22718505_2.tif"
22717626,"Chalcoparia singalensis",1,"1.6|1.7|1.9|3.6|5.1|14.3|14.4","1.6|1.7|1.9|3.6|5.1|14.4",0,9000,8022469,11508469,-1116923,3408077,"/home/jhanson/frc-data/BOTW/FRC_22717626_1.tif"
22718564,"Anthus roseatus",2,"4.7|5.4|6","4.7|5.4|6",2700,5000,6501469,11456469,3652077,5071077,"/home/jhanson/frc-data/BOTW/FRC_22718564_2.tif"
22718477,"Anthus rufulus",1,"2.1|4.5|4.7|14.1|14.2|15.8","2.1|4.5|4.7|14.1|14.2|15.8",0,2400,6408469,12373469,-1387923,4247077,"/home/jhanson/frc-data/BOTW/FRC_22718477_1.tif"
22718505,"Anthus godlewskii",4,"5.4","5.4",0,3000,7250469,11640469,2977077,5541077,"/home/jhanson/frc-data/BOTW/FRC_22718505_4.tif"
22718550,"Anthus hodgsoni",2,"1.1|1.4|3.3|3.4|3.7|4.4|6","1.1|1.4|3.3|3.4|3.7|4.4|6",0,4000,5088469,16136469,3323077,6856077,"/home/jhanson/frc-data/BOTW/FRC_22718550_2.tif"
22718564,"Anthus roseatus",3,"4.4|5.4","4.4|5.4",2700,5000,6815469,9498469,3011077,4321077,"/home/jhanson/frc-data/BOTW/FRC_22718564_3.tif"
22718564,"Anthus roseatus",1,"4.7|5.4|6","4.7|5.4|6",2700,5000,7360469,10738469,2813077,3954077,"/home/jhanson/frc-data/BOTW/FRC_22718564_1.tif"
22706302,"Artamus fuscus",1,"1.5|1.6|1.9|2.1|14.1|14.6","1.5|1.6|1.9|2.1|14.1",0,9000,6964469,11278469,753077,3808077,"/home/jhanson/frc-data/BOTW/FRC_22706302_1.tif"
22716515,"Garrulax koslowi",1,"3.7|6","3.7|6",3650,4500,9152469,9465469,3578077,4018077,"/home/jhanson/frc-data/BOTW/FRC_22716515_1.tif"
22716512,"Garrulax waddelli",1,"1.4|3.4","1.4|3.4",2700,4600,8323469,9205469,3440077,3724077,"/home/jhanson/frc-data/BOTW/FRC_22716512_1.tif"
22680157,"Mareca penelope",2,"5.4|5.5|5.6|5.7|5.8|5.16","5.4|5.5|5.6|5.7|5.8|5.16",0,9000,-17367531,17368469,5525077,7075077,"/home/jhanson/frc-data/BOTW/FRC_22680157_2.tif"
22680157,"Mareca penelope",3,"4.6|12.4|12.5|13.4|13.5","4.6",0,9000,-12385531,13745469,-446923,6619077,"/home/jhanson/frc-data/BOTW/FRC_22680157_3.tif"
22708982,"Brachypteryx leucophris",1,"1.6|1.9","1.6|1.9",600,2100,8307469,12237469,-1288923,3840077,"/home/jhanson/frc-data/BOTW/FRC_22708982_1.tif"
22714528,"Locustella tacsanowskia",2,"1.4|4.4","1.4|4.4",2800,3600,9386469,12857469,2762077,5954077,"/home/jhanson/frc-data/BOTW/FRC_22714528_2.tif"
22714528,"Locustella tacsanowskia",3,"4.6|14.1|15.8","4.6|14.1|15.8",2800,3600,8093469,10540469,1415077,3384077,"/home/jhanson/frc-data/BOTW/FRC_22714528_3.tif"
22720347,"Chloris ambigua",1,"1.4|3.7|14.1|14.2","1.4|3.7|14.1|14.2",1200,3100,9064469,10260469,2224077,3868077,"/home/jhanson/frc-data/BOTW/FRC_22720347_1.tif"
22720616,"Carpodacus roborowskii",1,"6","6",4500,5400,8927469,9712469,4000077,4354077,"/home/jhanson/frc-data/BOTW/FRC_22720616_1.tif"
22711253,"Certhia himalayana",1,"1.4|1.9|3.7","1.4|1.9|3.7",0,9000,6410469,10697469,2630077,5028077,"/home/jhanson/frc-data/BOTW/FRC_22711253_1.tif"
22711257,"Certhia nipalensis",1,"1.4","1.4",2000,3660,7570469,9541469,3103077,3751077,"/home/jhanson/frc-data/BOTW/FRC_22711257_1.tif"
22720344,"Chloris spinoides",3,"1.4|1.9|3.4|3.7|14.1|14.2","1.4|1.9|3.4|3.7|14.1|14.2",1600,4400,6704469,9242469,3284077,4139077,"/home/jhanson/frc-data/BOTW/FRC_22720344_3.tif"
22720344,"Chloris spinoides",2,"1.4|1.9|3.4|3.7|14.1|14.2","1.4|1.9|3.4|3.7|14.1|14.2",1600,4400,7027469,9308469,3299077,4240077,"/home/jhanson/frc-data/BOTW/FRC_22720344_2.tif"
22720570,"Carpodacus waltoni",1,"3.7|4.7","3.7|4.7",3950,4880,8496469,10063469,3279077,4366077,"/home/jhanson/frc-data/BOTW/FRC_22720570_1.tif"
22720546,"Agraphospiza rubescens",1,"1.4","1.4",1500,4000,8069469,10201469,2914077,4445077,"/home/jhanson/frc-data/BOTW/FRC_22720546_1.tif"
22720595,"Carpodacus trifasciatus",1,"1.4|3.4|14.1|14.2|14.4","1.4|3.4|14.1|14.2|14.4",1800,3400,9159469,10408469,3230077,4431077,"/home/jhanson/frc-data/BOTW/FRC_22720595_1.tif"
22735325,"Horornis brunnescens",1,"1.4|3.4|4.4","1.4|3.4|4.4",0,9000,7532469,9414469,3311077,3780077,"/home/jhanson/frc-data/BOTW/FRC_22735325_1.tif"
22714440,"Cettia brunnifrons",1,"1.4|3.4","1.4|3.4",0,9000,7028469,10437469,2781077,4191077,"/home/jhanson/frc-data/BOTW/FRC_22714440_1.tif"
22710087,"Phoenicurus leucocephalus",1,"5.1|5.4","5.1|5.4",0,9000,7242469,11259469,2752077,4836077,"/home/jhanson/frc-data/BOTW/FRC_22710087_1.tif"
22692699,"Zapornia fusca",2,"4.4|4.6|5.1|5.4|14.1|15.8|15.9","4.4|4.6|5.1|5.4|14.1|15.8|15.9",0,2000,6782469,14070469,3235077,5437077,"/home/jhanson/frc-data/BOTW/FRC_22692699_2.tif"
22692699,"Zapornia fusca",1,"4.4|4.6|5.1|5.4|14.1|15.8|15.9","4.4|4.6|5.1|5.4|14.1|15.8|15.9",0,2000,7029469,13489469,-1309923,4798077,"/home/jhanson/frc-data/BOTW/FRC_22692699_1.tif"
22716332,"Moupinia poecilotis",1,"3.7|4.7|5.1","3.7|4.7|5.1",1500,3300,9512469,10233469,3310077,4140077,"/home/jhanson/frc-data/BOTW/FRC_22716332_1.tif"
22716323,"Chrysomma sinense",1,"3.5|3.6|4.5|4.6|5.1|5.4|14.1|15.8","3.5|3.6|4.5|4.6|5.1|5.4|14.1|15.8",0,9000,6465469,10959469,753077,4189077,"/home/jhanson/frc-data/BOTW/FRC_22716323_1.tif"
22705813,"Cissa hypoleuca",1,"1.6|1.9","1.6|1.9",0,1500,9728469,10754469,1088077,3895077,"/home/jhanson/frc-data/BOTW/FRC_22705813_1.tif"
22706636,"Lalage melaschistos",3,"1.6|1.9|14.1|14.4","1.6|1.9|14.1|14.4",0,9000,7051469,11771469,1088077,3838077,"/home/jhanson/frc-data/BOTW/FRC_22706636_3.tif"
22706636,"Lalage melaschistos",1,"1.6|1.9","1.6|1.9",0,9000,7102469,10714469,1798077,4037077,"/home/jhanson/frc-data/BOTW/FRC_22706636_1.tif"
22705935,"Corvus dauuricus",2,"1.6|4.4|4.5|14.2|14.5|14.6","1.6|4.4|4.5|14.2|14.5",0,9000,8675469,13588469,4666077,5892077,"/home/jhanson/frc-data/BOTW/FRC_22705935_2.tif"
22705921,"Pyrrhocorax graculus",1,"4.4|6|14.2|14.5","4.4|6|14.2|14.5",1260,5000,-887531,9831469,3347077,5836077,"/home/jhanson/frc-data/BOTW/FRC_22705921_1.tif"
22705916,"Pyrrhocorax pyrrhocorax",1,"3.8|4.4|6|12.1|12.6|13.1|14.2","3.8|4.4|6|14.2",0,9000,-1738531,12180469,694077,6187077,"/home/jhanson/frc-data/BOTW/FRC_22705916_1.tif"
22706049,"Corvus pectoralis",1,"4.6|14.1|14.2|14.4|14.5","4.6|14.1|14.2|14.4|14.5",0,60,9999469,11862469,2272077,4787077,"/home/jhanson/frc-data/BOTW/FRC_22706049_1.tif"
22709596,"Culicicapa ceylonensis",1,"1.5|1.6|1.7|1.9|3.6|3.7|14.3|14.4","1.5|1.6|1.7|1.9|3.6|3.7|14.4",0,9000,7053469,11952469,-1309923,3390077,"/home/jhanson/frc-data/BOTW/FRC_22709596_1.tif"
22735167,"Cutia nipalensis",1,"1.6|1.9","1.6|1.9",850,2800,7649469,10217469,411077,3684077,"/home/jhanson/frc-data/BOTW/FRC_22735167_1.tif"
22735899,"Cyornis banyumas",1,"1.6|1.9|3.6|14.4|14.5","1.6|1.9|3.6|14.4|14.5",0,9000,9317469,11386469,-1116923,3733077,"/home/jhanson/frc-data/BOTW/FRC_22735899_1.tif"
22735899,"Cyornis banyumas",3,"1.6|1.9|3.6|14.4|14.5","1.6|1.9|3.6|14.4|14.5",0,9000,8951469,9514469,2285077,3415077,"/home/jhanson/frc-data/BOTW/FRC_22735899_3.tif"
22709499,"Cyornis concretus",1,"1.6|1.9|3.6|3.7","1.6|1.9|3.6|3.7",0,9000,8771469,11468469,-739923,3442077,"/home/jhanson/frc-data/BOTW/FRC_22709499_1.tif"
22735904,"Cyornis magnirostris",2,"1.6|1.9|3.6|14.4","1.6|1.9|3.6|14.4",0,9000,8404469,9476469,3285077,3565077,"/home/jhanson/frc-data/BOTW/FRC_22735904_2.tif"
22709532,"Cyornis unicolor",1,"1.6|1.9|3.6","1.6|1.9|3.6",0,9000,8746469,11508469,-1090923,3455077,"/home/jhanson/frc-data/BOTW/FRC_22709532_1.tif"
22712496,"Delichon nipalense",1,"5.1|6|14.5","5.1|6|14.5",1000,4000,7681469,10104469,2593077,3683077,"/home/jhanson/frc-data/BOTW/FRC_22712496_1.tif"
22718345,"Dendronanthus indicus",2,"1.4|1.5|1.6|1.9","1.4|1.5|1.6|1.9",0,1800,9645469,13967469,2974077,5817077,"/home/jhanson/frc-data/BOTW/FRC_22718345_2.tif"
22718345,"Dendronanthus indicus",3,"1.4|1.5|1.6|1.7|1.9|14.1|14.3|14.5","1.4|1.5|1.6|1.7|1.9|14.1|14.5",0,1800,7009469,11764469,-1116923,3529077,"/home/jhanson/frc-data/BOTW/FRC_22718345_3.tif"
22717484,"Dicaeum chrysorrheum",1,"1.6|1.8|1.9|14.3","1.6|1.8|1.9",0,9000,8125469,11508469,-1124923,3463077,"/home/jhanson/frc-data/BOTW/FRC_22717484_1.tif"
22705839,"Dendrocitta formosae",1,"1.4|1.6|1.9|3.6|14.1|14.6","1.4|1.6|1.9|3.6|14.1",0,9000,7053469,11804469,1652077,4069077,"/home/jhanson/frc-data/BOTW/FRC_22705839_1.tif"
22705849,"Dendrocitta frontalis",1,"1.6|1.9|3.6","1.6|1.9|3.6",0,9000,8631469,10222469,2708077,3615077,"/home/jhanson/frc-data/BOTW/FRC_22705849_1.tif"
22705836,"Dendrocitta vagabunda",1,"1.5|1.6|1.9|14.1|14.5","1.5|1.6|1.9|14.1|14.5",0,9000,6422469,10545469,1026077,4072077,"/home/jhanson/frc-data/BOTW/FRC_22705836_1.tif"
22717487,"Dicaeum melanozanthum",1,"1.5|1.6|1.9","1.5|1.6|1.9",0,9000,7608469,10107469,2230077,3947077,"/home/jhanson/frc-data/BOTW/FRC_22717487_1.tif"
22706964,"Dicrurus leucophaeus",1,"1.6|1.7|1.9|2.1|3.5|3.6|14.1|14.3|14.4|14.6","1.6|1.7|1.9|2.1|3.5|3.6|14.1|14.4",0,9000,8910469,11611469,-1138923,3449077,"/home/jhanson/frc-data/BOTW/FRC_22706964_1.tif"
22706973,"Dicrurus aeneus",1,"1.6|1.9|14.3|14.6","1.6|1.9",0,9000,7042469,11771469,-757923,3784077,"/home/jhanson/frc-data/BOTW/FRC_22706973_1.tif"
22706964,"Dicrurus leucophaeus",3,"1.6|1.7|1.9|2.1|3.5|3.6|14.1|14.3|14.4|14.6","1.6|1.7|1.9|2.1|3.5|3.6|14.1|14.4",0,9000,6694469,10064469,160077,3815077,"/home/jhanson/frc-data/BOTW/FRC_22706964_3.tif"
22720957,"Emberiza chrysophrys",3,"1.1","1.1",0,9000,10090469,11862469,2791077,3912077,"/home/jhanson/frc-data/BOTW/FRC_22720957_3.tif"
22720902,"Emberiza cioides",1,"1.4|3.4|4.4","1.4|3.4|4.4",0,9000,7004469,13708469,3028077,6111077,"/home/jhanson/frc-data/BOTW/FRC_22720902_1.tif"
22720951,"Emberiza fucata",1,"3.4|4.4|5.3|14.1","3.4|4.4|5.3|14.1",0,9000,7244469,11800469,2721077,4254077,"/home/jhanson/frc-data/BOTW/FRC_22720951_1.tif"
22720951,"Emberiza fucata",2,"3.4|4.4|5.3|14.1","3.4|4.4|5.3|14.1",0,9000,6915469,14070469,3857077,6224077,"/home/jhanson/frc-data/BOTW/FRC_22720951_2.tif"
22720948,"Emberiza tristrami",2,"1.1|1.4","1.1|1.4",0,9000,12312469,13574469,4863077,5740077,"/home/jhanson/frc-data/BOTW/FRC_22720948_2.tif"
22720969,"Emberiza rutila",2,"1.1|1.4","1.1|1.4",0,9000,8664469,12955469,5173077,6664077,"/home/jhanson/frc-data/BOTW/FRC_22720969_2.tif"
22710132,"Enicurus immaculatus",1,"1.6|5.1","1.6|5.1",0,9000,7468469,9733469,2048077,3777077,"/home/jhanson/frc-data/BOTW/FRC_22710132_1.tif"
22710141,"Enicurus maculatus",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,6731469,11648469,1472077,4347077,"/home/jhanson/frc-data/BOTW/FRC_22710141_1.tif"
22720684,"Eophona migratoria",2,"1.4|3.4|14.3|14.4|14.5","1.4|3.4|14.4|14.5",0,9000,9895469,13490469,2929077,6167077,"/home/jhanson/frc-data/BOTW/FRC_22720684_2.tif"
22712299,"Hirundo smithii",1,"2.1|4.4|4.5|5.1|5.4|5.5|5.6|14.1|14.4|14.5|14.6|15.9","2.1|4.4|4.5|5.1|5.4|5.5|5.6|14.1|14.4|14.5|15.9",0,2700,-1623531,10562469,-3637923,3793077,"/home/jhanson/frc-data/BOTW/FRC_22712299_1.tif"
22709426,"Eumyias thalassinus",1,"1.6|1.8|1.9|14.1|14.4|14.5","1.6|1.8|1.9|14.1|14.4|14.5",0,3000,8798469,11508469,-757923,4140077,"/home/jhanson/frc-data/BOTW/FRC_22709426_1.tif"
22735102,"Garrulax maesi",1,"1.6|1.9","1.6|1.9",380,1700,9784469,11087469,2579077,3788077,"/home/jhanson/frc-data/BOTW/FRC_22735102_1.tif"
22709334,"Ficedula erithacus",1,"1.9","1.9",0,9000,7923469,10346469,2633077,4445077,"/home/jhanson/frc-data/BOTW/FRC_22709334_1.tif"
22709334,"Ficedula erithacus",3,"1.6|3.6","1.6|3.6",0,9000,8682469,10045469,2027077,3302077,"/home/jhanson/frc-data/BOTW/FRC_22709334_3.tif"
22709331,"Ficedula mugimaki",2,"1.1|1.4|3.4","1.1|1.4|3.4",0,9000,8396469,13967469,4403077,6525077,"/home/jhanson/frc-data/BOTW/FRC_22709331_2.tif"
22709412,"Ficedula sapphira",1,"1.6|3.6|14.1|14.4","1.6|3.6|14.1|14.4",0,9000,8339469,10606469,2222077,4119077,"/home/jhanson/frc-data/BOTW/FRC_22709412_1.tif"
22709409,"Ficedula tricolor",3,"3.5|3.6|3.7|4.5|5.4|14.1|14.3","3.5|3.6|3.7|4.5|5.4|14.1",0,9000,6973469,10321469,2323077,4157077,"/home/jhanson/frc-data/BOTW/FRC_22709409_3.tif"
22720041,"Fringilla montifringilla",2,"1.1|1.4|3.4","1.1|1.4|3.4",0,9000,643469,16602469,5181077,6947077,"/home/jhanson/frc-data/BOTW/FRC_22720041_2.tif"
22734583,"Gampsorhynchus torquatus",1,"1.6|1.9|3.6|3.7|4.6|4.7","1.6|1.9|3.6|3.7|4.6|4.7",500,1800,9397469,10490469,402077,2881077,"/home/jhanson/frc-data/BOTW/FRC_22734583_1.tif"
22715735,"Trochalopteron subunicolor",1,"1.9|3.7","1.9|3.7",0,9000,8025469,10118469,2665077,3640077,"/home/jhanson/frc-data/BOTW/FRC_22715735_1.tif"
22734488,"Trochalopteron melanostigma",1,"1.9|3.7|4.7","1.9|3.7|4.7",610,2565,9280469,10220469,1569077,2991077,"/home/jhanson/frc-data/BOTW/FRC_22734488_1.tif"
22715764,"Trochalopteron milnei",1,"1.4|1.6|1.9|3.7|4.7|14.6","1.4|1.6|1.9|3.7|4.7",610,2500,9296469,11628469,1682077,3543077,"/home/jhanson/frc-data/BOTW/FRC_22715764_1.tif"
